"Data Source","World Development Indicators",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Tunisia","TUN","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.94566544651825","2.57253102818722","2.44088667512122","2.64926908800804","2.68857858211087","2.42264379602251","2.68917171160608","","3.06075610079217","","","","","","","4.88254486789381","4.75520911158987","",
"Tunisia","TUN","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","120","","990","3300","32","10000","3200",
"Tunisia","TUN","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","21.1650485436893","22.9439252336449","23.3212996389892","22.5263157894737","20.9476309226933","22.1350762527233","24.9725776965266","24.6400000000001","29.1795665634675","26.5128900949796","24.9279538904898","24.3496357960457","17.0844327176781","22.0459952418716","22.9934924078091","27.6261373035567","26.0035949670461","26.6836734693878","26.5575261482493","24.922941435491","25.4065040650406","25.5655296229802","25.3506311360449","22.5826972010178","23.1205673758866","23.394495412844","24.5971162001696","26.8250787288864","27.1513706793802","30.2410998255872","30.9324013680452","31.0922666306294","33.551724137931","27.2290879379022","29.0439140181987","31.6137478456846","30.8730254918595","27.8298524724648","25.5437453125405","28.3903075793424","31.1030192686997","31.4849412357064","31.0260969080171","28.0817291455588","27.7363658426655","30.82774049217",
"Tunisia","TUN","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","10.6796116504855","7.94392523364488","10.1083032490975","10.5263157894737","8.22942643391504","7.84313725490195","6.03290676416813","7.35999999999956","8.20433436532502","7.32700135685214","9.22190201729117","7.70031217481829","5.87071240105526","10.785091197462","10.7013738250181","11.3316790736143","9.70641102456564","8.97959183673457","6.63938153706215","9.81946279172156","9.95934959349579","11.0233393177737","6.41654978962102","6.61577608142477","9.58865248226935","10.2191641182468","11.6482895108851","12.0240480961923","11.7997616209771","10.0954139735305","9.8491786121443","10.7267137403292","11.8879310344827","15.8162744211156","18.4293815112752","20.7709134296701","19.4400678705611","21.3222340268158","19.6640546202188","23.6501590927634","24.5880746472461","22.5689337626373","18.3025769930313","16.0165484633571","24.3039905696355","26.8251837647809",
"Tunisia","TUN","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","5.02092050209205","13.780598368087","5.44511668107174","11.5629984051037","12.9658385093168","9.92493744787323","15.6848828956707","13.9130434782609","11.2852664576803","12.3458943940451","11.5842714961658","11.0651214128035","8.06124746678676","7.47432975398858","5.77510881657252","6.3830284339151","5.69292477977203","7.45948986435324","6.41939957137969","5.7819592585139","6.55448567297405","8.8451968778793","9.6307203432712","6.70235702745456","25.0197613755777","8.81493206396155","10.044278992335","11.3185541852655","10.9339556249467","8.91341819973386","8.89337892565265","15.794535972961","9.7655755354734","10.3164188174535","9.78709352784324","9.2287387764792","10.1145304298243","4.42376381840096","3.20601972670234","4.3570516297788","3.9773400796475","4.19375423517968","3.23346670537187","3.4238869643347","0.00377344979227152","0.0601955204813511","0.00535367456912439","0.00663207582762996","0.00344989057870057","0.00851568820548861","0.00079780961506484","0.00844439549221872","0.0108248319987183","0.00368331042373759","0.000392986023963524","0.00232619885289392","0.000981164907657743","4.78383114956332","5.56943208622098","6.58462489387477","6.99546857416676","",
"Tunisia","TUN","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","0.418410041841004","0.543970988213962","2.33362143474503","0.318979266347687","","0.0834028356964137","","","","0.197720400093045","0.587371512481645","0.657652685798381","0.778460449705665","0.921074273361686","5.81399116506637","0.287376463166748","0.840293468051078","0.689050905393419","0.59340501017523","0.0313052033720176","0.304401738671107","0.00324713541772368","0.00202400469569089","0.345644818986822","0.522165288795068","0.504898789167206","0.514468709897453","0.477285607895119","0.0296714079626358","0.358568830275993","0.363618035913099","0.332561889568435","0.545296302808562","0.423777306065576","0.58436640925933","0.619230901138866","0.768533283759949","1.08374792470203","0.74513405250276","0.389238208872518","0.924341385511098","0.568409036770359","0.711483535858813","0.845192623368037","0.829045811780999","0.536434576131988","0.768689000111583","0.909570166971938","1.14224983184727","0.865106414980621","0.771532820980127","0.722071710672775","0.714899279095423","0.879115479248136","0.369643723285897","0.370186087055279","0.364926380352621","0.318361611717998","0.263816230888744","0.37271131464726","0.288817027656709","",
"Tunisia","TUN","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","80.418410041841","79.7824116047144","84.7882454624028","80.3030303030303","76.3198757763975","69.1409507923269","71.4691270404542","69.2307692307692","67.8996865203762","70.4291695743196","70.1637026159787","71.7531272994849","81.65792775115","77.974106534458","74.8971237862767","76.042615826733","82.5391586910716","81.1825281786124","80.377113836512","84.3675230875875","84.849298756877","79.8356949478632","80.0301576699658","81.5581037947748","62.7142365599397","78.1322210925224","71.7232967617374","76.1914575712298","72.3414000558324","72.196907977167","72.6051652936702","66.9242409533116","73.4809857737318","75.3980801453828","77.6617248828811","77.4245444803739","76.8712060131961","81.116291650785","83.6263257887399","84.1162261388422","81.4452143680056","82.9239228190974","82.8326684997665","84.7091206821216","88.6376043791122","86.0305006449772","85.33710487595","85.4560779515717","80.0493532676462","80.3447478998425","81.6066606383112","84.0069275725457","82.8739311685385","82.7718910270552","82.6631843860834","83.3298280129456","82.6538450510594","80.59520318833","79.5551622264725","78.4542551200057","73.9258936791562","",
"Tunisia","TUN","Manufactures exports (% of merchandise exports)","TX.VAL.MANF.ZS.UN","","","8.5497084411593","9.21691301557899","9.3290024104625","18.8442508991789","13.2165731440583","21.3191346979321","20.4800725289888","18.7641040196474","19.1142050440217","16.466140763814","15.1243095344439","21.7584501488661","22.4232156802824","19.6273932416936","25.7202028815118","33.4443743810192","38.0450049535209","33.7578334523462","35.7167198629313","33.2979619018127","41.3543718423262","43.3978507397918","41.9111459547679","44.5042336712751","59.7644713787777","60.2904130372489","","","69.1039452769324","68.8551114288901","72.8625779496788","75.2038392436227","75.8076325437654","79.3959735383303","79.8160861684035","77.9903566863245","82.2667913962482","79.644595535731","77.0003576919262","80.7268703827532","81.2959130562623","80.8478163368396","77.5325620517809","74.8686443763388","73.3056240878154","69.7752492062945","71.5562884596329","75.3739256444546","76.0263377625678","73.2292654345129","71.3223495061523","73.1175913367358","76.8590126035988","76.5219260819003","81.6785347219773","81.082957705658","78.9506706205778","81.6795718129405","78.5388621668098","80.1895066424691",
"Tunisia","TUN","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","63.5081901958634","63.7040170688874","61.6596525418792","44.5137968232449","48.4165206124042","35.4336422734298","33.1475159140779","31.957274232808","29.8997308947269","35.4263932855616","43.2727480614055","32.7938460894266","24.7684201653383","19.2074627330497","19.9083882984662","15.1738141348852","15.7298475419511","12.7745642470415","7.17160827254442","9.213789960226","8.74599996194272","7.24182189624681","10.228089536057","9.69816606354145","12.2164516162206","12.6737491339084","","","10.9899413417135","14.961839673571","10.1299532510249","11.2782248370719","12.7912239379746","9.7701037652578","7.34714081044662","10.9940007649269","9.45854936961162","11.2300679576099","8.70968142082602","7.88679392445068","6.78255402192348","6.93456410244087","11.0693084265799","10.3678927042142","11.8329311769012","9.51867874018367","8.88296699637574","9.23772924009803","7.72816709240352","10.089788467748","9.33684871557531","9.70972613523113","7.85137308071801","14.2292211318338","10.3205296129418","10.5706760037069","13.0665895513811","10.6545678346631","13.5790043233229","10.8174485954104",
"Tunisia","TUN","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6230641704602","21.3034920279222","21.2011929967606","21.2670594847229","19.2242936786604","20.165829194748","21.0227615843444","20.6974600529107","23.0580450586469","22.9808088397744","24.8260869749759","26.6910627126874","27.4377035315219","28.1618059196407","29.5464938931166","31.409195401396","32.3273592798677","34.2987634959057","39.2113672804435","39.637260782426","45.0165359606083","45.7978955017105","45.2843502365486","46.816472885454","49.0947500039669","47.3707472015551","51.8670204887388","51.953779911338","48.7422619880487","51.6429019364175","","",
